id, ra, dec, zspec
JADES-GN-z8-0-LA, 189.197740, 62.256964, 8.27886
JADES-GS-z8-0-LA, 53.158906, -27.765076, 8.48523
JADES-GS-z8-1-LA, 53.109000, -27.900842, 8.71523
